id,video_name,channel_name,channel_id,date,duration,region_code,region_name,category,statistics,channel_stat
4262,Waar is de verloskundige..? #221 By Nienke Plas,Nienke Plas,UCdeRAocmryKYUJcJOdSk3qQ,2022-11-28T15:00:21Z,PT50M34S,NL,Netherlands,22,"{'viewCount': '153149', 'likeCount': '3516', 'favoriteCount': '0', 'commentCount': '441'}","{'viewCount': '119157358', 'subscriberCount': '307000', 'hiddenSubscriberCount': False, 'videoCount': '734'}"
4263,We Adopted A Stray Kitten,Safiya Nygaard,UCbAwSkqJ1W_Eg7wr3cp5BUA,2022-11-26T19:54:30Z,PT56S,NL,Netherlands,22,"{'viewCount': '2606294', 'likeCount': '436361', 'favoriteCount': '0', 'commentCount': '2998'}","{'viewCount': '1677647527', 'subscriberCount': '9570000', 'hiddenSubscriberCount': False, 'videoCount': '184'}"
4264,I delivered pizza to famous youtubers,Airrack,UCyps-v4WNjWDnYRKmZ4BUGw,2022-11-27T19:55:11Z,PT38S,NL,Netherlands,24,"{'viewCount': '2472794', 'likeCount': '227299', 'favoriteCount': '0', 'commentCount': '922'}","{'viewCount': '1362453364', 'subscriberCount': '10700000', 'hiddenSubscriberCount': False, 'videoCount': '155'}"
4265,Ik Verstop YouTubers In Mijn TikToks & Niemand Had Het Door...,Gewoon Thomas,UCmT6lZtVKR455WKzuZDfN3w,2022-11-29T15:30:10Z,PT12M28S,NL,Netherlands,22,"{'viewCount': '160695', 'likeCount': '13351', 'favoriteCount': '0', 'commentCount': '788'}","{'viewCount': '214858687', 'subscriberCount': '846000', 'hiddenSubscriberCount': False, 'videoCount': '370'}"
4266,VOOR HET EERST WEER SPORTEN & PAS GEEN KLEDING MEER (14 WEKEN ZWANGER) | VITA CLEO VLOG #110,Vita Cleo,UCLSSFzVUhSEhrnF0f-IlR_w,2022-11-29T13:36:16Z,PT23M,NL,Netherlands,22,"{'viewCount': '32641', 'likeCount': '692', 'favoriteCount': '0', 'commentCount': '39'}","{'viewCount': '28602212', 'subscriberCount': '91100', 'hiddenSubscriberCount': False, 'videoCount': '791'}"
4267,Three Lions Take On The Fork Challenge 🍴#shorts #shortsfifaworldcup,England,UCNT2e7Og56vm5_V-yJWvglA,2022-11-22T19:17:05Z,PT1M,NL,Netherlands,17,"{'viewCount': '1410381', 'likeCount': '60798', 'favoriteCount': '0', 'commentCount': '472'}","{'viewCount': '694176562', 'subscriberCount': '2070000', 'hiddenSubscriberCount': False, 'videoCount': '5235'}"
4268,Richard Hammond On Why Dutch Police Cars Are So Great 🚓 #Shorts,The Grand Tour,UCZ1Sc5xjWpUnp_o_lUTkvgQ,2022-11-23T11:00:03Z,PT1M,NL,Netherlands,24,"{'viewCount': '1623557', 'likeCount': '94654', 'favoriteCount': '0', 'commentCount': '489'}","{'viewCount': '700704335', 'subscriberCount': '2210000', 'hiddenSubscriberCount': False, 'videoCount': '622'}"
4269,Egg Drop From Space,Mark Rober,UCY1kMZp36IQSyNx_9h4mpCg,2022-11-25T14:59:03Z,PT26M57S,NL,Netherlands,28,"{'viewCount': '21378591', 'likeCount': '695567', 'favoriteCount': '0', 'commentCount': '24115'}","{'viewCount': '3136218445', 'subscriberCount': '23000000', 'hiddenSubscriberCount': False, 'videoCount': '111'}"
4270,Once an athlete always an athlete 🫡 #shorts,MaxPreps,UCX5qMbq8Y9h9TOdFhKUhkrw,2022-11-17T23:00:48Z,PT58S,NL,Netherlands,17,"{'viewCount': '10812382', 'likeCount': '640766', 'favoriteCount': '0', 'commentCount': '5442'}","{'viewCount': '1587067234', 'subscriberCount': '1040000', 'hiddenSubscriberCount': False, 'videoCount': '14083'}"
4271,mrbeast paid my mortgage,WillNE,UCaFUrR3oSxOl5Y9y6tvLTEg,2022-11-23T19:13:49Z,PT59S,NL,Netherlands,24,"{'viewCount': '3554885', 'likeCount': '258915', 'favoriteCount': '0', 'commentCount': '864'}","{'viewCount': '731662474', 'subscriberCount': '4760000', 'hiddenSubscriberCount': False, 'videoCount': '295'}"
4272,BETRAPT TIJDENS *AFSTEKEN VUURWERK*,Sven&Koen,UCwHMt4GxNd9jv8JYNqxqkFg,2022-11-29T18:00:27Z,PT17M36S,NL,Netherlands,24,"{'viewCount': '70009', 'likeCount': '3107', 'favoriteCount': '0', 'commentCount': '160'}","{'viewCount': '67110279', 'subscriberCount': '364000', 'hiddenSubscriberCount': False, 'videoCount': '483'}"
4273,They Teach Babies How To Swim #362,Nas Daily,UCJsUvAqDzczYv2UpFmu4PcA,2022-11-24T12:04:15Z,PT59S,NL,Netherlands,19,"{'viewCount': '5273033', 'likeCount': '368103', 'favoriteCount': '0', 'commentCount': '2295'}","{'viewCount': '4906998400', 'subscriberCount': '10300000', 'hiddenSubscriberCount': False, 'videoCount': '1055'}"
4274,Omwonenden boos over illegale rave in Ammerzoden,Omroep Gelderland,UCagt7JeflSg-oP-7y9ayjYQ,2022-11-27T18:08:30Z,PT3M22S,NL,Netherlands,25,"{'viewCount': '169839', 'likeCount': '245', 'favoriteCount': '0', 'commentCount': '267'}","{'viewCount': '119883947', 'subscriberCount': '71900', 'hiddenSubscriberCount': False, 'videoCount': '35816'}"
4275,DEVRAN & ILAY GAAN 1 DAG WERKEN BIJ EEN PIZZERA! 🍕 | LAKAP JUNIOR,LAKAP JUNIOR,UC4KFNIQwDEUPu8VWe-3qEtg,2022-11-30T06:00:04Z,PT14M2S,NL,Netherlands,22,"{'viewCount': '66934', 'likeCount': '3103', 'favoriteCount': '0', 'commentCount': '493'}","{'viewCount': '140891394', 'subscriberCount': '444000', 'hiddenSubscriberCount': False, 'videoCount': '215'}"
4276,The Super Mario Bros. Movie Direct – 11.29.2022 (Second Trailer),Nintendo of America,UCGIY_O-8vW4rfX98KlMkvRg,2022-11-29T22:09:58Z,PT5M27S,NL,Netherlands,1,"{'viewCount': '2650971', 'likeCount': '142777', 'favoriteCount': '0', 'commentCount': '11495'}","{'viewCount': '3149674489', 'subscriberCount': '8760000', 'hiddenSubscriberCount': False, 'videoCount': '6043'}"
4277,Wanneer mensen NIET willen zeggen waar hun kleding van is.. 😂,Bokado,UCitVYVhjpo7stLwWQWDzB4w,2022-11-29T13:19:50Z,PT35S,NL,Netherlands,24,"{'viewCount': '80493', 'likeCount': '4652', 'favoriteCount': '0', 'commentCount': '17'}","{'viewCount': '93599271', 'subscriberCount': '348000', 'hiddenSubscriberCount': False, 'videoCount': '544'}"
4278,Shaq really called him back over 🥲 (h/t astana_eagles/IG) #shaq #shorts,Overtime,UCPHKMJbis1c0R7d7WJQ35tA,2022-11-15T20:20:48Z,PT20S,NL,Netherlands,17,"{'viewCount': '4080846', 'likeCount': '126210', 'favoriteCount': '0', 'commentCount': '2380'}","{'viewCount': '678105296', 'subscriberCount': '2380000', 'hiddenSubscriberCount': False, 'videoCount': '1597'}"
4279,Golden Makes Friends With His Neighbor On The Opposite Balcony | The Dodo,The Dodo,UCINb0wqPz-A0dV9nARjJlOQ,2022-11-17T21:00:03Z,PT1M1S,NL,Netherlands,15,"{'viewCount': '10997250', 'likeCount': '889642', 'favoriteCount': '0', 'commentCount': '14604'}","{'viewCount': '8413791954', 'subscriberCount': '12600000', 'hiddenSubscriberCount': False, 'videoCount': '7245'}"
4280,Jaja Vankova's robot and animation freestyle dance round at Summer Dance Forever,JAJAvankova,UCwvJ3j-Oq6ehJ3R-vUBQJ1A,2022-11-07T16:00:20Z,PT58S,NL,Netherlands,24,"{'viewCount': '1961378', 'likeCount': '54248', 'favoriteCount': '0', 'commentCount': '637'}","{'viewCount': '28021992', 'subscriberCount': '212000', 'hiddenSubscriberCount': False, 'videoCount': '143'}"
4281,deep fried bacon wrapped cheese #shorts,Zach Choi ASMR,UCI78AdiI6f7VKhqW1i4B3Rw,2022-11-23T02:30:16Z,PT31S,NL,Netherlands,22,"{'viewCount': '25536164', 'likeCount': '1228957', 'favoriteCount': '0', 'commentCount': '3394'}","{'viewCount': '3159887993', 'subscriberCount': '16200000', 'hiddenSubscriberCount': False, 'videoCount': '718'}"
4282,Living With the Worlds Longest Nails!!,Sofie Dossi,UCF0_hwTeQ73IhJuEtsUbEtA,2022-11-22T18:25:17Z,PT41S,NL,Netherlands,24,"{'viewCount': '8992069', 'likeCount': '496193', 'favoriteCount': '0', 'commentCount': '2084'}","{'viewCount': '1344599040', 'subscriberCount': '7400000', 'hiddenSubscriberCount': False, 'videoCount': '354'}"
4283,1 Inch Punch (Can You Break This Board?),Stokes Twins,UCbp9MyKCTEww4CxEzc_Tp0Q,2022-11-22T05:13:12Z,PT57S,NL,Netherlands,22,"{'viewCount': '10561152', 'likeCount': '505383', 'favoriteCount': '0', 'commentCount': '2389'}","{'viewCount': '3316390075', 'subscriberCount': '17200000', 'hiddenSubscriberCount': False, 'videoCount': '228'}"
4284,Gordon Ramsay Tries Most Expensive Chocolate Bar!,MrBeast,UCX6OQ3DkcsbYNE6H8uQQuVA,2022-11-19T20:59:59Z,PT41S,NL,Netherlands,24,"{'viewCount': '40438390', 'likeCount': '3408488', 'favoriteCount': '0', 'commentCount': '10761'}","{'viewCount': '19010972637', 'subscriberCount': '114000000', 'hiddenSubscriberCount': False, 'videoCount': '730'}"
4285,The greatest prank in sports history 😂😂😂,Omar Raja - ESPN,UCx18ywTcohtS9lpNXt8noWQ,2022-11-29T01:00:01Z,PT40S,NL,Netherlands,17,"{'viewCount': '2723656', 'likeCount': '133994', 'favoriteCount': '0', 'commentCount': '542'}","{'viewCount': '7326435553', 'subscriberCount': '4840000', 'hiddenSubscriberCount': False, 'videoCount': '1351'}"
4286,Bruno Fernandes cross flies past Cristiano Ronaldo’s head and into the net #ShortsFIFAWorldCup,FIFA,UCpcTrCXblq78GZrTUTLWeBw,2022-11-28T21:19:36Z,PT33S,NL,Netherlands,17,"{'viewCount': '1871230', 'likeCount': '73380', 'favoriteCount': '0', 'commentCount': '1741'}","{'viewCount': '4343682153', 'subscriberCount': '16000000', 'hiddenSubscriberCount': False, 'videoCount': '10034'}"
4287,Home tour van ons huis in Amerika 2022 OMG | Beautygloss,beautygloss,UCXzaEAP-03qktmjNF2M4qLg,2022-11-26T14:00:07Z,PT33M57S,NL,Netherlands,26,"{'viewCount': '128068', 'likeCount': '2360', 'favoriteCount': '0', 'commentCount': '210'}","{'viewCount': '333825419', 'subscriberCount': '633000', 'hiddenSubscriberCount': False, 'videoCount': '1983'}"
4288,GEHEIME DIAMOND OPSLAG GEVONDEN! (Minecraft Survival),GIEL,UC-M16lOcjto6EmZuLyj-LSQ,2022-11-29T15:30:01Z,PT11M53S,NL,Netherlands,24,"{'viewCount': '49847', 'likeCount': '2914', 'favoriteCount': '0', 'commentCount': '1606'}","{'viewCount': '39960111', 'subscriberCount': '149000', 'hiddenSubscriberCount': False, 'videoCount': '539'}"
4289,KA - Je Verdient Beter ft. Willem (prod. Thez),Hella Cash,UCltzkBlEIcdTULGZb6V3nOQ,2022-11-25T18:00:10Z,PT3M18S,NL,Netherlands,10,"{'viewCount': '92789', 'likeCount': '3104', 'favoriteCount': '0', 'commentCount': '105'}","{'viewCount': '254661344', 'subscriberCount': '336000', 'hiddenSubscriberCount': False, 'videoCount': '88'}"
4290,BOEF - FF ADEMEN JIJ | MUGSHOT SESSIE 1 (PROD. KEYSER SOZE),Gewoon Boef,UCM_1HeRJbLrDQwM_DpyE9Ow,2022-11-18T15:00:09Z,PT2M43S,NL,Netherlands,10,"{'viewCount': '663417', 'likeCount': '18863', 'favoriteCount': '0', 'commentCount': '1091'}","{'viewCount': '352475793', 'subscriberCount': '889000', 'hiddenSubscriberCount': False, 'videoCount': '83'}"
4291,Mijn Audi R8 Twin Turbo 1250PK Testen (Gaat Fout),Joel Beukers,UCrwS5Dp6OgjohHGEveY_MDg,2022-11-20T10:00:04Z,PT9M38S,NL,Netherlands,22,"{'viewCount': '403694', 'likeCount': '10126', 'favoriteCount': '0', 'commentCount': '456'}","{'viewCount': '49121506', 'subscriberCount': '276000', 'hiddenSubscriberCount': False, 'videoCount': '446'}"
4292,The perfect boat challenge 🚤🤣,Woody & Kleiny,UCoGForHQAmk0_9rI9CABeYw,2022-11-18T17:02:44Z,PT1M1S,NL,Netherlands,24,"{'viewCount': '85887326', 'likeCount': '3909711', 'favoriteCount': '0', 'commentCount': '7422'}","{'viewCount': '7929906023', 'subscriberCount': '10600000', 'hiddenSubscriberCount': False, 'videoCount': '794'}"
4293,How Jenna Ortega Became Wednesday Addams | Teen Vogue,Teen Vogue,UCr7ZFxNlDvb3waeoTN1_3mA,2022-11-16T17:00:03Z,PT9M27S,NL,Netherlands,24,"{'viewCount': '3997896', 'likeCount': '123326', 'favoriteCount': '0', 'commentCount': '2270'}","{'viewCount': '670673652', 'subscriberCount': '1930000', 'hiddenSubscriberCount': False, 'videoCount': '1357'}"
4294,ITZY “Cheshire” M/V @ITZY,JYP Entertainment,UCaO6TYtlC8U5ttz62hTrZgg,2022-11-30T08:58:09Z,PT3M8S,NL,Netherlands,10,"{'viewCount': '3375142', 'likeCount': '537476', 'favoriteCount': '0', 'commentCount': '30971'}","{'viewCount': '18109940685', 'subscriberCount': '26000000', 'hiddenSubscriberCount': False, 'videoCount': '1592'}"
4295,Visiting Zac Aynsley With G6x6 + Ferrari Newcastle Edinburgh,Joel Beukers,UCrwS5Dp6OgjohHGEveY_MDg,2022-11-25T16:15:00Z,PT18M40S,NL,Netherlands,22,"{'viewCount': '153569', 'likeCount': '5172', 'favoriteCount': '0', 'commentCount': '186'}","{'viewCount': '49121506', 'subscriberCount': '276000', 'hiddenSubscriberCount': False, 'videoCount': '446'}"
4296,"😱 MrBeast's INSANE $25,000 Challenge With Bradley Martyn!",FULL SEND Podcast Clips,UCOgGwJ2o1mxeS4eVb9_UQaw,2022-11-16T22:07:25Z,PT34S,NL,Netherlands,22,"{'viewCount': '18166419', 'likeCount': '1095504', 'favoriteCount': '0', 'commentCount': '5475'}","{'viewCount': '112428612', 'subscriberCount': '207000', 'hiddenSubscriberCount': False, 'videoCount': '610'}"
4297,"W2S OPENS THE 250,000 BIGGEST PACK EVER!! - FIFA 23",W2S+,UC5_IT4-XpinnvNQwM1e15eQ,2022-11-28T21:07:10Z,PT11M33S,NL,Netherlands,24,"{'viewCount': '840747', 'likeCount': '51907', 'favoriteCount': '0', 'commentCount': '2327'}","{'viewCount': '561234146', 'subscriberCount': '3840000', 'hiddenSubscriberCount': False, 'videoCount': '220'}"
4298,Teacher proposes to another teacher in front of her class,Reader's Digest,UCKV_ACaioUGSz0pyg07Zekg,2022-11-17T14:00:04Z,PT59S,NL,Netherlands,26,"{'viewCount': '16385238', 'likeCount': '1209926', 'favoriteCount': '0', 'commentCount': '17767'}","{'viewCount': '47173024', 'subscriberCount': '81400', 'hiddenSubscriberCount': False, 'videoCount': '794'}"
4299,F1 Driver Vs. Normal: Neck Workout,Quadrant,UCNRXCkyFGkmw_TcFMw7fBaQ,2022-11-18T14:34:38Z,PT16S,NL,Netherlands,17,"{'viewCount': '2798462', 'likeCount': '66208', 'favoriteCount': '0', 'commentCount': '268'}","{'viewCount': '58133791', 'subscriberCount': '561000', 'hiddenSubscriberCount': False, 'videoCount': '108'}"
4300,Steven Adams teaching the youth of today some MANNERS!👀 #shorts,House of Highlights,UCqQo7ewe87aYAe7ub5UqXMw,2022-11-27T02:56:19Z,PT12S,NL,Netherlands,17,"{'viewCount': '2817284', 'likeCount': '134213', 'favoriteCount': '0', 'commentCount': '934'}","{'viewCount': '7638604962', 'subscriberCount': '6650000', 'hiddenSubscriberCount': False, 'videoCount': '27662'}"
4301,"BLOK EKIPA (262), BANANY Z KOLUMBII",SPInkafilmstudio,UCxJDH_2HXzwUtT62HgWJqCg,2022-11-29T17:03:56Z,PT6M2S,PL,Poland,1,"{'viewCount': '713559', 'likeCount': '45072', 'favoriteCount': '0', 'commentCount': '1227'}","{'viewCount': '1655110968', 'subscriberCount': '2360000', 'hiddenSubscriberCount': False, 'videoCount': '603'}"
4302,KUPUJE WSZYSTKO CO ZMIESZCZĄ W LOSOWYM PRZEDMIOCIE,MORTALCIO,UCkME4oyw3ADSkfhISmVNZ7w,2022-11-28T17:56:01Z,PT17M35S,PL,Poland,24,"{'viewCount': '544752', 'likeCount': '35112', 'favoriteCount': '0', 'commentCount': '760'}","{'viewCount': '44442182', 'subscriberCount': '1010000', 'hiddenSubscriberCount': False, 'videoCount': '55'}"
4303,Przejechałam 200km żeby to zrobić…. #shorts,Marivo,UCPuZ0qsa-GaD-U2S78O5AdQ,2022-11-29T16:47:42Z,PT34S,PL,Poland,24,"{'viewCount': '373052', 'likeCount': '19779', 'favoriteCount': '0', 'commentCount': '126'}","{'viewCount': '484662470', 'subscriberCount': '853000', 'hiddenSubscriberCount': False, 'videoCount': '928'}"
4304,Polska Wersja - Słowo,Polska Wersja,UCwfTdeZtfckR96ClyUAtdLg,2022-11-29T15:59:56Z,PT3M11S,PL,Poland,10,"{'viewCount': '274344', 'likeCount': '23525', 'favoriteCount': '0', 'commentCount': '882'}","{'viewCount': '175786878', 'subscriberCount': '335000', 'hiddenSubscriberCount': False, 'videoCount': '44'}"
4305,"PYTAM SIĘ ZNANE OSOBY CZY MNIE PAMIĘTAJĄ, ale to nieprawda! 📸 (fotomontaż)",reZigiusz,UCLLNPuvRGKxSczJcxlOiMXg,2022-11-29T16:00:33Z,PT16M27S,PL,Poland,24,"{'viewCount': '320252', 'likeCount': '26212', 'favoriteCount': '0', 'commentCount': '304'}","{'viewCount': '1020112048', 'subscriberCount': '4490000', 'hiddenSubscriberCount': False, 'videoCount': '1189'}"
4306,Louis Villain x Pezet - 022,Moya Label,UC5FDWH_qsAcSPHHVgPdCBJQ,2022-11-29T13:58:02Z,PT2M42S,PL,Poland,10,"{'viewCount': '198192', 'likeCount': '14823', 'favoriteCount': '0', 'commentCount': '566'}","{'viewCount': '230935870', 'subscriberCount': '289000', 'hiddenSubscriberCount': False, 'videoCount': '67'}"
4307,ATMOSFERA. Vlog z przygotowań do meczu z Argentyną,Łączy nas piłka,UCFlGSuyqfui9DwttuET8MzQ,2022-11-29T10:02:22Z,PT13M34S,PL,Poland,17,"{'viewCount': '700351', 'likeCount': '31603', 'favoriteCount': '0', 'commentCount': '888'}","{'viewCount': '298114118', 'subscriberCount': '868000', 'hiddenSubscriberCount': False, 'videoCount': '2513'}"
4308,POLSKA - ARGENTYNA! DECYDUJĄCY MECZ KADRY MICHNIEWICZA O AWANS DO 1/8 FINAŁU MŚ - DO BOJU POLSKO #7,Kanał Sportowy,UCIfI7Yo22SMKp5PraztHM6w,2022-11-30T12:45:39Z,PT3H55M55S,PL,Poland,17,"{'viewCount': '169660', 'likeCount': '3519', 'favoriteCount': '0', 'commentCount': '117'}","{'viewCount': '463454102', 'subscriberCount': '923000', 'hiddenSubscriberCount': False, 'videoCount': '2973'}"
4309,TROLLUJĘ WOJANA LOSOWYMI POSTACIAMI w STUMBLE GUYS! *śmieszne*,Palion,UC4MO_OktH6oXB-oCI7yjTkA,2022-11-29T19:00:04Z,PT25M45S,PL,Poland,24,"{'viewCount': '180159', 'likeCount': '9383', 'favoriteCount': '0', 'commentCount': '466'}","{'viewCount': '460023181', 'subscriberCount': '1560000', 'hiddenSubscriberCount': False, 'videoCount': '870'}"
4310,"HIGH League 5 Rundki Extra: Mateusz ""Don Diego"" Kubiszyn / Mateusz ""Muran"" Murański / Alberto Simao",HIGH League,UCUZ9SDVFxiscd39mR6yfVug,2022-11-28T21:16:49Z,PT2H18M25S,PL,Poland,24,"{'viewCount': '250114', 'likeCount': '5375', 'favoriteCount': '0', 'commentCount': '289'}","{'viewCount': '54336367', 'subscriberCount': '432000', 'hiddenSubscriberCount': False, 'videoCount': '124'}"
4311,Metallica: Lux Æterna (Official Music Video),Metallica,UCbulh9WdLtEXiooRcYK7SWw,2022-11-28T15:00:20Z,PT3M31S,PL,Poland,10,"{'viewCount': '5410733', 'likeCount': '292578', 'favoriteCount': '0', 'commentCount': '33250'}","{'viewCount': '4762265323', 'subscriberCount': '9170000', 'hiddenSubscriberCount': False, 'videoCount': '1791'}"
4312,KTO DŁUŻEJ NIE RUSZY GŁOWĄ = WYGRYWA!,reZigiusz,UCLLNPuvRGKxSczJcxlOiMXg,2022-11-28T16:00:07Z,PT11M37S,PL,Poland,24,"{'viewCount': '280850', 'likeCount': '25967', 'favoriteCount': '0', 'commentCount': '649'}","{'viewCount': '1020112048', 'subscriberCount': '4490000', 'hiddenSubscriberCount': False, 'videoCount': '1189'}"
4313,SZKOŁA Z SEKSISTĄ,Kamil Sus,UC_EhRQhl8aZdrxurdieqeNw,2022-11-29T13:01:35Z,PT33M57S,PL,Poland,24,"{'viewCount': '85468', 'likeCount': '7709', 'favoriteCount': '0', 'commentCount': '202'}","{'viewCount': '13248313', 'subscriberCount': '129000', 'hiddenSubscriberCount': False, 'videoCount': '161'}"
4314,ZGADUJEMY MAKROSKŁADNIKI FAST FOODÓW!,Kuchnia WK,UC4TYJ_RcqwL9lAZgkQlk11g,2022-11-29T14:00:13Z,PT19M24S,PL,Poland,22,"{'viewCount': '174174', 'likeCount': '9969', 'favoriteCount': '0', 'commentCount': '164'}","{'viewCount': '60064776', 'subscriberCount': '315000', 'hiddenSubscriberCount': False, 'videoCount': '255'}"
4315,WIELKI TEST BARÓW MLECZNYCH W WARSZAWIE!,przemek pro,UCUYpDKAdbOOg8mj6rKM1TLw,2022-11-27T17:05:22Z,PT29M7S,PL,Poland,24,"{'viewCount': '411935', 'likeCount': '24913', 'favoriteCount': '0', 'commentCount': '406'}","{'viewCount': '10692549', 'subscriberCount': '281000', 'hiddenSubscriberCount': False, 'videoCount': '23'}"
4316,DUŻA PRZEWAGA MESSIEGO W MECZU Z POLSKĄ! #shorts,Futbol okiem Pitera,UCR8E_z2Yr-Zg4mDoKpVyxXQ,2022-11-29T15:15:00Z,PT26S,PL,Poland,17,"{'viewCount': '134319', 'likeCount': '8187', 'favoriteCount': '0', 'commentCount': '74'}","{'viewCount': '89831430', 'subscriberCount': '124000', 'hiddenSubscriberCount': False, 'videoCount': '1011'}"
4317,ReTo - Panta Rhei (prod. Wroobel),ReTo,UCHwq-fLw-Iw2KRaKv0CF5kw,2022-11-30T14:00:07Z,PT3M8S,PL,Poland,10,"{'viewCount': '141445', 'likeCount': '21825', 'favoriteCount': '0', 'commentCount': '541'}","{'viewCount': '332829032', 'subscriberCount': '563000', 'hiddenSubscriberCount': False, 'videoCount': '34'}"
4318,Domowa Kanapka Drwala! 🍔 #coocharz #kanapkadrwala #drwal #burgerdrwala #burger #kanapka #przepisy,Coocharz,UCQiboUCy1nEH4iWVfUVGrlA,2022-11-23T13:34:50Z,PT59S,PL,Poland,26,"{'viewCount': '150829', 'likeCount': '13123', 'favoriteCount': '0', 'commentCount': '130'}","{'viewCount': '12331849', 'subscriberCount': '40800', 'hiddenSubscriberCount': False, 'videoCount': '232'}"
